Date,SKU,Product Name,City,Sales
2023-01-27 0:00:00,P005,Reflective Dog RainCoat,Mumbai,69
2023-01-27 0:00:00,G001,Crafting Chandlar,Mumbai,24
2023-01-27 0:00:00,G002,Desi Kurti,Mumbai,92
2023-01-27 0:00:00,G003,Family Cake and Card Combo,Mumbai,178
2023-01-27 0:00:00,G004,Exact Flower Vase,Mumbai,84
2023-01-27 0:00:00,G005,Friends Dinner Set,Mumbai,58
2023-01-28 0:00:00,F001,Prateek England,Mumbai,51
2023-01-28 0:00:00,F002,Lucy Phillepe,Mumbai,68
2023-01-28 0:00:00,F003,Badlands,Mumbai,5
2023-01-28 0:00:00,F004,Allen Dolly,Mumbai,32
2023-01-28 0:00:00,F005,Bucchi,Mumbai,22
2023-01-28 0:00:00,M001,Jhaomi,Mumbai,21
2023-01-28 0:00:00,M002,Samson,Mumbai,2
2023-01-28 0:00:00,M003,Mokia,Mumbai,6
2023-01-28 0:00:00,M004,Hotorola,Mumbai,20
2023-01-28 0:00:00,M005,2plus,Mumbai,3
2023-01-28 0:00:00,B001,Harry putar,Mumbai,52
2023-01-28 0:00:00,B002,4 states,Mumbai,1
2023-01-28 0:00:00,B003,Shaktiman Returns,Mumbai,8
2023-01-28 0:00:00,B004,Goli's Travel,Mumbai,40
2023-01-28 0:00:00,B005,Story of Your Life,Mumbai,77
2023-01-28 0:00:00,V001,Prince of Dholakpur,Mumbai,14
2023-01-28 0:00:00,V002,Nario,Mumbai,24
2023-01-28 0:00:00,V003,Pacman,Mumbai,71
2023-01-28 0:00:00,V004,LTA Wise City,Mumbai,32
2023-01-28 0:00:00,V005,HIFA 2023,Mumbai,61
2023-01-28 0:00:00,S001,Abibas Football,Mumbai,38
2023-01-28 0:00:00,S002,Rural Terrain Cycles,Mumbai,5
2023-01-28 0:00:00,S003,Monex Badminton Rackets,Mumbai,73
2023-01-28 0:00:00,S004,Yoga Mattress,Mumbai,8
2023-01-28 0:00:00,S005,Rocky Gym Set,Mumbai,16
2023-01-28 0:00:00,ME001,Pyllum Trimmers,Mumbai,3
2023-01-28 0:00:00,ME002,Softcare Electric Toothbrush,Mumbai,12
2023-01-28 0:00:00,ME003,Leg Messager,Mumbai,16
2023-01-28 0:00:00,ME004,NoFat Weighing Scale,Mumbai,14
2023-01-28 0:00:00,ME005,Screw Activity Watch,Mumbai,12
2023-01-28 0:00:00,K001,SureIt Purifier,Mumbai,12
2023-01-28 0:00:00,K002,Parrot Induction Stove,Mumbai,14
2023-01-28 0:00:00,K003,Jalepenoware Tiffin,Mumbai,56
2023-01-28 0:00:00,K004,Yamaka Rex 5000W Mixer Grinder,Mumbai,53
2023-01-28 0:00:00,K005,Mr.Clean Dishwasher,Mumbai,6
2023-01-28 0:00:00,H001,Blessing Atta 10kg pack,Mumbai,120
2023-01-28 0:00:00,H002,Amazing CornFlakes,Mumbai,167
2023-01-28 0:00:00,H003,Tata Yellow Label,Mumbai,201
2023-01-28 0:00:00,H004,Descafe Gold Blend coffee,Mumbai,37
2023-01-28 0:00:00,H005,Handmade Basmati Rice,Mumbai,64
2023-01-28 0:00:00,P001,Podigree Dog Food,Mumbai,18
2023-01-28 0:00:00,P002,Matty Dog Bed,Mumbai,107
2023-01-28 0:00:00,P003,Park Range Pet Shampoo,Mumbai,48
2023-01-28 0:00:00,P004,Old Mint Pet Shampoos,Mumbai,6
2023-01-28 0:00:00,P005,Reflective Dog RainCoat,Mumbai,14
2023-01-28 0:00:00,G001,Crafting Chandlar,Mumbai,8
2023-01-28 0:00:00,G002,Desi Kurti,Mumbai,161
2023-01-28 0:00:00,G003,Family Cake and Card Combo,Mumbai,88
2023-01-28 0:00:00,G004,Exact Flower Vase,Mumbai,84
2023-01-28 0:00:00,G005,Friends Dinner Set,Mumbai,45
2023-01-29 0:00:00,F001,Prateek England,Mumbai,18
2023-01-29 0:00:00,F002,Lucy Phillepe,Mumbai,20
2023-01-29 0:00:00,F003,Badlands,Mumbai,66
2023-01-29 0:00:00,F004,Allen Dolly,Mumbai,52
2023-01-29 0:00:00,F005,Bucchi,Mumbai,76
2023-01-29 0:00:00,M001,Jhaomi,Mumbai,11
2023-01-29 0:00:00,M002,Samson,Mumbai,20
2023-01-29 0:00:00,M003,Mokia,Mumbai,21
2023-01-29 0:00:00,M004,Hotorola,Mumbai,3
2023-01-29 0:00:00,M005,2plus,Mumbai,32
2023-01-29 0:00:00,B001,Harry putar,Mumbai,8
2023-01-29 0:00:00,B002,4 states,Mumbai,19
2023-01-29 0:00:00,B003,Shaktiman Returns,Mumbai,33
2023-01-29 0:00:00,B004,Goli's Travel,Mumbai,32
2023-01-29 0:00:00,B005,Story of Your Life,Mumbai,83
2023-01-29 0:00:00,V001,Prince of Dholakpur,Mumbai,5
2023-01-29 0:00:00,V002,Nario,Mumbai,118
2023-01-29 0:00:00,V003,Pacman,Mumbai,147
2023-01-29 0:00:00,V004,LTA Wise City,Mumbai,86
2023-01-29 0:00:00,V005,HIFA 2023,Mumbai,155
2023-01-29 0:00:00,S001,Abibas Football,Mumbai,6
2023-01-29 0:00:00,S002,Rural Terrain Cycles,Mumbai,12
2023-01-29 0:00:00,S003,Monex Badminton Rackets,Mumbai,13
2023-01-29 0:00:00,S004,Yoga Mattress,Mumbai,16
2023-01-29 0:00:00,S005,Rocky Gym Set,Mumbai,31
2023-01-29 0:00:00,ME001,Pyllum Trimmers,Mumbai,4
2023-01-29 0:00:00,ME002,Softcare Electric Toothbrush,Mumbai,16
2023-01-29 0:00:00,ME003,Leg Messager,Mumbai,0
2023-01-29 0:00:00,ME004,NoFat Weighing Scale,Mumbai,9
2023-01-29 0:00:00,ME005,Screw Activity Watch,Mumbai,15
2023-01-29 0:00:00,K001,SureIt Purifier,Mumbai,54
2023-01-29 0:00:00,K002,Parrot Induction Stove,Mumbai,20
2023-01-29 0:00:00,K003,Jalepenoware Tiffin,Mumbai,62
2023-01-29 0:00:00,K004,Yamaka Rex 5000W Mixer Grinder,Mumbai,9
2023-01-29 0:00:00,K005,Mr.Clean Dishwasher,Mumbai,16
2023-01-29 0:00:00,H001,Blessing Atta 10kg pack,Mumbai,127
2023-01-29 0:00:00,H002,Amazing CornFlakes,Mumbai,44
2023-01-29 0:00:00,H003,Tata Yellow Label,Mumbai,165
2023-01-29 0:00:00,H004,Descafe Gold Blend coffee,Mumbai,146
2023-01-29 0:00:00,H005,Handmade Basmati Rice,Mumbai,92
2023-01-29 0:00:00,P001,Podigree Dog Food,Mumbai,32
2023-01-29 0:00:00,P002,Matty Dog Bed,Mumbai,99
2023-01-29 0:00:00,P003,Park Range Pet Shampoo,Mumbai,7
2023-01-29 0:00:00,P004,Old Mint Pet Shampoos,Mumbai,102
2023-01-29 0:00:00,P005,Reflective Dog RainCoat,Mumbai,74
2023-01-29 0:00:00,G001,Crafting Chandlar,Mumbai,99
2023-01-29 0:00:00,G002,Desi Kurti,Mumbai,55
2023-01-29 0:00:00,G003,Family Cake and Card Combo,Mumbai,94
2023-01-29 0:00:00,G004,Exact Flower Vase,Mumbai,43
2023-01-29 0:00:00,G005,Friends Dinner Set,Mumbai,50
2023-01-29 0:00:00,F001,Prateek England,Mumbai,60
2023-01-29 0:00:00,F002,Lucy Phillepe,Mumbai,13
2023-01-29 0:00:00,F003,Badlands,Mumbai,102
2023-01-29 0:00:00,F004,Allen Dolly,Mumbai,9
2023-01-29 0:00:00,F005,Bucchi,Mumbai,55
2023-01-29 0:00:00,M001,Jhaomi,Mumbai,42
2023-01-29 0:00:00,M002,Samson,Mumbai,10
2023-01-29 0:00:00,M003,Mokia,Mumbai,14
2023-01-29 0:00:00,M004,Hotorola,Mumbai,40
2023-01-29 0:00:00,M005,2plus,Mumbai,41
2023-01-29 0:00:00,B001,Harry putar,Mumbai,76
2023-01-29 0:00:00,B002,4 states,Mumbai,70
2023-01-29 0:00:00,B003,Shaktiman Returns,Mumbai,29
2023-01-29 0:00:00,B004,Goli's Travel,Mumbai,71
2023-01-29 0:00:00,B005,Story of Your Life,Mumbai,2
2023-01-29 0:00:00,V001,Prince of Dholakpur,Mumbai,69
2023-01-29 0:00:00,V002,Nario,Mumbai,103
2023-01-29 0:00:00,V003,Pacman,Mumbai,180
2023-01-29 0:00:00,V004,LTA Wise City,Mumbai,52
2023-01-29 0:00:00,V005,HIFA 2023,Mumbai,8
2023-01-29 0:00:00,S001,Abibas Football,Mumbai,37
2023-01-29 0:00:00,S002,Rural Terrain Cycles,Mumbai,3
2023-01-29 0:00:00,S003,Monex Badminton Rackets,Mumbai,3
2023-01-29 0:00:00,S004,Yoga Mattress,Mumbai,19
2023-01-29 0:00:00,S005,Rocky Gym Set,Mumbai,2
2023-01-29 0:00:00,ME001,Pyllum Trimmers,Mumbai,12
2023-01-29 0:00:00,ME002,Softcare Electric Toothbrush,Mumbai,1
2023-01-29 0:00:00,ME003,Leg Messager,Mumbai,11
2023-01-29 0:00:00,ME004,NoFat Weighing Scale,Mumbai,39
2023-01-29 0:00:00,ME005,Screw Activity Watch,Mumbai,10
2023-01-29 0:00:00,K001,SureIt Purifier,Mumbai,49
2023-01-29 0:00:00,K002,Parrot Induction Stove,Mumbai,4
2023-01-29 0:00:00,K003,Jalepenoware Tiffin,Mumbai,43
2023-01-29 0:00:00,K004,Yamaka Rex 5000W Mixer Grinder,Mumbai,2
2023-01-29 0:00:00,K005,Mr.Clean Dishwasher,Mumbai,41
2023-01-29 0:00:00,H001,Blessing Atta 10kg pack,Mumbai,51
2023-01-29 0:00:00,H002,Amazing CornFlakes,Mumbai,136
2023-01-29 0:00:00,H003,Tata Yellow Label,Mumbai,136
2023-01-29 0:00:00,H004,Descafe Gold Blend coffee,Mumbai,38
2023-01-29 0:00:00,H005,Handmade Basmati Rice,Mumbai,285
2023-01-29 0:00:00,P001,Podigree Dog Food,Mumbai,10
2023-01-29 0:00:00,P002,Matty Dog Bed,Mumbai,2
2023-01-29 0:00:00,P003,Park Range Pet Shampoo,Mumbai,1
2023-01-29 0:00:00,P004,Old Mint Pet Shampoos,Mumbai,2
2023-01-29 0:00:00,P005,Reflective Dog RainCoat,Mumbai,35
2023-01-29 0:00:00,G001,Crafting Chandlar,Mumbai,54
2023-01-29 0:00:00,G002,Desi Kurti,Mumbai,90
2023-01-29 0:00:00,G003,Family Cake and Card Combo,Mumbai,114
2023-01-29 0:00:00,G004,Exact Flower Vase,Mumbai,26
2023-01-29 0:00:00,G005,Friends Dinner Set,Mumbai,94
2023-01-30 0:00:00,F001,Prateek England,Mumbai,31
2023-01-30 0:00:00,F002,Lucy Phillepe,Mumbai,100
2023-01-30 0:00:00,F003,Badlands,Mumbai,18
2023-01-30 0:00:00,F004,Allen Dolly,Mumbai,24
2023-01-30 0:00:00,F005,Bucchi,Mumbai,9
2023-01-30 0:00:00,M001,Jhaomi,Mumbai,3
2023-01-30 0:00:00,M002,Samson,Mumbai,10
2023-01-30 0:00:00,M003,Mokia,Mumbai,13
2023-01-30 0:00:00,M004,Hotorola,Mumbai,10
2023-01-30 0:00:00,M005,2plus,Mumbai,40
2023-01-30 0:00:00,B001,Harry putar,Mumbai,22
2023-01-30 0:00:00,B002,4 states,Mumbai,32
2023-01-30 0:00:00,B003,Shaktiman Returns,Mumbai,19
2023-01-30 0:00:00,B004,Goli's Travel,Mumbai,59
2023-01-30 0:00:00,B005,Story of Your Life,Mumbai,78
2023-01-30 0:00:00,V001,Prince of Dholakpur,Mumbai,65
2023-01-30 0:00:00,V002,Nario,Mumbai,107
2023-01-30 0:00:00,V003,Pacman,Mumbai,212
2023-01-30 0:00:00,V004,LTA Wise City,Mumbai,140
2023-01-30 0:00:00,V005,HIFA 2023,Mumbai,36
2023-01-30 0:00:00,S001,Abibas Football,Mumbai,15
2023-01-30 0:00:00,S002,Rural Terrain Cycles,Mumbai,18
2023-01-30 0:00:00,S003,Monex Badminton Rackets,Mumbai,16
2023-01-30 0:00:00,S004,Yoga Mattress,Mumbai,14
2023-01-30 0:00:00,S005,Rocky Gym Set,Mumbai,9
2023-01-30 0:00:00,ME001,Pyllum Trimmers,Mumbai,5
2023-01-30 0:00:00,ME002,Softcare Electric Toothbrush,Mumbai,16
2023-01-30 0:00:00,ME003,Leg Messager,Mumbai,8
2023-01-30 0:00:00,ME004,NoFat Weighing Scale,Mumbai,36
2023-01-30 0:00:00,ME005,Screw Activity Watch,Mumbai,7
2023-01-30 0:00:00,K001,SureIt Purifier,Mumbai,4
2023-01-30 0:00:00,K002,Parrot Induction Stove,Mumbai,32
2023-01-30 0:00:00,K003,Jalepenoware Tiffin,Mumbai,5
2023-01-30 0:00:00,K004,Yamaka Rex 5000W Mixer Grinder,Mumbai,46
2023-01-30 0:00:00,K005,Mr.Clean Dishwasher,Mumbai,39
2023-01-30 0:00:00,H001,Blessing Atta 10kg pack,Mumbai,240
2023-01-30 0:00:00,H002,Amazing CornFlakes,Mumbai,140
2023-01-30 0:00:00,H003,Tata Yellow Label,Mumbai,241
2023-01-30 0:00:00,H004,Descafe Gold Blend coffee,Mumbai,70
2023-01-30 0:00:00,H005,Handmade Basmati Rice,Mumbai,94
2023-01-30 0:00:00,P001,Podigree Dog Food,Mumbai,76
2023-01-30 0:00:00,P002,Matty Dog Bed,Mumbai,30
2023-01-30 0:00:00,P003,Park Range Pet Shampoo,Mumbai,10
2023-01-30 0:00:00,P004,Old Mint Pet Shampoos,Mumbai,42
2023-01-30 0:00:00,P005,Reflective Dog RainCoat,Mumbai,27
2023-01-30 0:00:00,G001,Crafting Chandlar,Mumbai,93
2023-01-30 0:00:00,G002,Desi Kurti,Mumbai,71
2023-01-30 0:00:00,G003,Family Cake and Card Combo,Mumbai,39
2023-01-30 0:00:00,G004,Exact Flower Vase,Mumbai,149
2023-01-30 0:00:00,G005,Friends Dinner Set,Mumbai,112
2023-01-01 0:00:00,F001,Prateek England,Nasik,78
2023-01-01 0:00:00,F002,Lucy Phillepe,Nasik,11
2023-01-01 0:00:00,F003,Badlands,Nasik,50
2023-01-01 0:00:00,F004,Allen Dolly,Nasik,5
2023-01-01 0:00:00,F005,Bucchi,Nasik,8
2023-01-01 0:00:00,M001,Jhaomi,Nasik,9
2023-01-01 0:00:00,M002,Samson,Nasik,2
2023-01-01 0:00:00,M003,Mokia,Nasik,5
2023-01-01 0:00:00,M004,Hotorola,Nasik,6
2023-01-01 0:00:00,M005,2plus,Nasik,6
2023-01-01 0:00:00,B001,Harry putar,Nasik,19
2023-01-01 0:00:00,B002,4 states,Nasik,28
2023-01-01 0:00:00,B003,Shaktiman Returns,Nasik,20
2023-01-01 0:00:00,B004,Goli's Travel,Nasik,4
2023-01-01 0:00:00,B005,Story of Your Life,Nasik,60
2023-01-01 0:00:00,V001,Prince of Dholakpur,Nasik,53
2023-01-01 0:00:00,V002,Nario,Nasik,85
2023-01-01 0:00:00,V003,Pacman,Nasik,24
2023-01-01 0:00:00,V004,LTA Wise City,Nasik,4
2023-01-01 0:00:00,V005,HIFA 2023,Nasik,3
2023-01-01 0:00:00,S001,Abibas Football,Nasik,2
2023-01-01 0:00:00,S002,Rural Terrain Cycles,Nasik,12
2023-01-01 0:00:00,S003,Monex Badminton Rackets,Nasik,37
2023-01-01 0:00:00,S004,Yoga Mattress,Nasik,5
2023-01-01 0:00:00,S005,Rocky Gym Set,Nasik,0
2023-01-01 0:00:00,ME001,Pyllum Trimmers,Nasik,10
2023-01-01 0:00:00,ME002,Softcare Electric Toothbrush,Nasik,31
2023-01-01 0:00:00,ME003,Leg Messager,Nasik,15
2023-01-01 0:00:00,ME004,NoFat Weighing Scale,Nasik,26
2023-01-01 0:00:00,ME005,Screw Activity Watch,Nasik,16
2023-01-01 0:00:00,K001,SureIt Purifier,Nasik,40
2023-01-01 0:00:00,K002,Parrot Induction Stove,Nasik,10
2023-01-01 0:00:00,K003,Jalepenoware Tiffin,Nasik,12
2023-01-01 0:00:00,K004,Yamaka Rex 5000W Mixer Grinder,Nasik,4
2023-01-01 0:00:00,K005,Mr.Clean Dishwasher,Nasik,11
2023-01-01 0:00:00,H001,Blessing Atta 10kg pack,Nasik,38
2023-01-01 0:00:00,H002,Amazing CornFlakes,Nasik,55
2023-01-01 0:00:00,H003,Tata Yellow Label,Nasik,24
2023-01-01 0:00:00,H004,Descafe Gold Blend coffee,Nasik,21
2023-01-01 0:00:00,H005,Handmade Basmati Rice,Nasik,90
2023-01-01 0:00:00,P001,Podigree Dog Food,Nasik,28
2023-01-01 0:00:00,P002,Matty Dog Bed,Nasik,7
2023-01-01 0:00:00,P003,Park Range Pet Shampoo,Nasik,23
2023-01-01 0:00:00,P004,Old Mint Pet Shampoos,Nasik,33
2023-01-01 0:00:00,P005,Reflective Dog RainCoat,Nasik,42
2023-01-01 0:00:00,G001,Crafting Chandlar,Nasik,47
2023-01-01 0:00:00,G002,Desi Kurti,Nasik,6
2023-01-01 0:00:00,G003,Family Cake and Card Combo,Nasik,13
2023-01-01 0:00:00,G004,Exact Flower Vase,Nasik,49
2023-01-01 0:00:00,G005,Friends Dinner Set,Nasik,41
2023-01-02 0:00:00,F001,Prateek England,Nasik,27
2023-01-02 0:00:00,F002,Lucy Phillepe,Nasik,40
2023-01-02 0:00:00,F003,Badlands,Nasik,84
2023-01-02 0:00:00,F004,Allen Dolly,Nasik,71
2023-01-02 0:00:00,F005,Bucchi,Nasik,38
2023-01-02 0:00:00,M001,Jhaomi,Nasik,1
2023-01-02 0:00:00,M002,Samson,Nasik,0
2023-01-02 0:00:00,M003,Mokia,Nasik,9
2023-01-02 0:00:00,M004,Hotorola,Nasik,0
2023-01-02 0:00:00,M005,2plus,Nasik,6
2023-01-02 0:00:00,B001,Harry putar,Nasik,8
2023-01-02 0:00:00,B002,4 states,Nasik,6
2023-01-02 0:00:00,B003,Shaktiman Returns,Nasik,6
2023-01-02 0:00:00,B004,Goli's Travel,Nasik,46
2023-01-02 0:00:00,B005,Story of Your Life,Nasik,36
2023-01-02 0:00:00,V001,Prince of Dholakpur,Nasik,76
2023-01-02 0:00:00,V002,Nario,Nasik,17
2023-01-02 0:00:00,V003,Pacman,Nasik,24
2023-01-02 0:00:00,V004,LTA Wise City,Nasik,8
2023-01-02 0:00:00,V005,HIFA 2023,Nasik,15
2023-01-02 0:00:00,S001,Abibas Football,Nasik,30
2023-01-02 0:00:00,S002,Rural Terrain Cycles,Nasik,12
2023-01-02 0:00:00,S003,Monex Badminton Rackets,Nasik,17
2023-01-02 0:00:00,S004,Yoga Mattress,Nasik,2
2023-01-02 0:00:00,S005,Rocky Gym Set,Nasik,4
2023-01-02 0:00:00,ME001,Pyllum Trimmers,Nasik,1
2023-01-02 0:00:00,ME002,Softcare Electric Toothbrush,Nasik,6
2023-01-02 0:00:00,ME003,Leg Messager,Nasik,13
2023-01-02 0:00:00,ME004,NoFat Weighing Scale,Nasik,5
2023-01-02 0:00:00,ME005,Screw Activity Watch,Nasik,5
2023-01-02 0:00:00,K001,SureIt Purifier,Nasik,1
2023-01-02 0:00:00,K002,Parrot Induction Stove,Nasik,40
2023-01-02 0:00:00,K003,Jalepenoware Tiffin,Nasik,1
2023-01-02 0:00:00,K004,Yamaka Rex 5000W Mixer Grinder,Nasik,26
2023-01-02 0:00:00,K005,Mr.Clean Dishwasher,Nasik,17
2023-01-02 0:00:00,H001,Blessing Atta 10kg pack,Nasik,63
2023-01-02 0:00:00,H002,Amazing CornFlakes,Nasik,63
2023-01-02 0:00:00,H003,Tata Yellow Label,Nasik,154
2023-01-02 0:00:00,H004,Descafe Gold Blend coffee,Nasik,14
2023-01-02 0:00:00,H005,Handmade Basmati Rice,Nasik,79
2023-01-02 0:00:00,P001,Podigree Dog Food,Nasik,35
2023-01-02 0:00:00,P002,Matty Dog Bed,Nasik,47
2023-01-02 0:00:00,P003,Park Range Pet Shampoo,Nasik,44
2023-01-02 0:00:00,P004,Old Mint Pet Shampoos,Nasik,64
2023-01-02 0:00:00,P005,Reflective Dog RainCoat,Nasik,79
2023-01-02 0:00:00,G001,Crafting Chandlar,Nasik,58
2023-01-02 0:00:00,G002,Desi Kurti,Nasik,47
2023-01-02 0:00:00,G003,Family Cake and Card Combo,Nasik,32
2023-01-02 0:00:00,G004,Exact Flower Vase,Nasik,6
2023-01-02 0:00:00,G005,Friends Dinner Set,Nasik,53
2023-01-03 0:00:00,F001,Prateek England,Nasik,43
2023-01-03 0:00:00,F002,Lucy Phillepe,Nasik,1
2023-01-03 0:00:00,F003,Badlands,Nasik,89
2023-01-03 0:00:00,F004,Allen Dolly,Nasik,5
2023-01-03 0:00:00,F005,Bucchi,Nasik,1
2023-01-03 0:00:00,M001,Jhaomi,Nasik,7
2023-01-03 0:00:00,M002,Samson,Nasik,18
2023-01-03 0:00:00,M003,Mokia,Nasik,1
2023-01-03 0:00:00,M004,Hotorola,Nasik,2
2023-01-03 0:00:00,M005,2plus,Nasik,30
2023-01-03 0:00:00,B001,Harry putar,Nasik,36
2023-01-03 0:00:00,B002,4 states,Nasik,26
2023-01-03 0:00:00,B003,Shaktiman Returns,Nasik,9
2023-01-03 0:00:00,B004,Goli's Travel,Nasik,27
2023-01-03 0:00:00,B005,Story of Your Life,Nasik,34
2023-01-03 0:00:00,V001,Prince of Dholakpur,Nasik,2
2023-01-03 0:00:00,V002,Nario,Nasik,56
2023-01-03 0:00:00,V003,Pacman,Nasik,36
2023-01-03 0:00:00,V004,LTA Wise City,Nasik,57
2023-01-03 0:00:00,V005,HIFA 2023,Nasik,12
2023-01-03 0:00:00,S001,Abibas Football,Nasik,5
2023-01-03 0:00:00,S002,Rural Terrain Cycles,Nasik,22
2023-01-03 0:00:00,S003,Monex Badminton Rackets,Nasik,5
2023-01-03 0:00:00,S004,Yoga Mattress,Nasik,6
2023-01-03 0:00:00,S005,Rocky Gym Set,Nasik,2
2023-01-03 0:00:00,ME001,Pyllum Trimmers,Nasik,7
2023-01-03 0:00:00,ME002,Softcare Electric Toothbrush,Nasik,11
2023-01-03 0:00:00,ME003,Leg Messager,Nasik,0
2023-01-03 0:00:00,ME004,NoFat Weighing Scale,Nasik,4
2023-01-03 0:00:00,ME005,Screw Activity Watch,Nasik,21
2023-01-03 0:00:00,K001,SureIt Purifier,Nasik,19
2023-01-03 0:00:00,K002,Parrot Induction Stove,Nasik,47
2023-01-03 0:00:00,K003,Jalepenoware Tiffin,Nasik,6
2023-01-03 0:00:00,K004,Yamaka Rex 5000W Mixer Grinder,Nasik,1
2023-01-03 0:00:00,K005,Mr.Clean Dishwasher,Nasik,31
2023-01-03 0:00:00,H001,Blessing Atta 10kg pack,Nasik,81
2023-01-03 0:00:00,H002,Amazing CornFlakes,Nasik,155
2023-01-03 0:00:00,H003,Tata Yellow Label,Nasik,159
2023-01-03 0:00:00,H004,Descafe Gold Blend coffee,Nasik,62
2023-01-03 0:00:00,H005,Handmade Basmati Rice,Nasik,45
2023-01-03 0:00:00,P001,Podigree Dog Food,Nasik,0
2023-01-03 0:00:00,P002,Matty Dog Bed,Nasik,51
2023-01-03 0:00:00,P003,Park Range Pet Shampoo,Nasik,36
2023-01-03 0:00:00,P004,Old Mint Pet Shampoos,Nasik,45
2023-01-03 0:00:00,P005,Reflective Dog RainCoat,Nasik,45
2023-01-03 0:00:00,G001,Crafting Chandlar,Nasik,19
2023-01-03 0:00:00,G002,Desi Kurti,Nasik,67
2023-01-03 0:00:00,G003,Family Cake and Card Combo,Nasik,66
2023-01-03 0:00:00,G004,Exact Flower Vase,Nasik,17
2023-01-03 0:00:00,G005,Friends Dinner Set,Nasik,23
2023-01-04 0:00:00,F001,Prateek England,Nasik,71
2023-01-04 0:00:00,F002,Lucy Phillepe,Nasik,81
2023-01-04 0:00:00,F003,Badlands,Nasik,50
2023-01-04 0:00:00,F004,Allen Dolly,Nasik,36
2023-01-04 0:00:00,F005,Bucchi,Nasik,61
2023-01-04 0:00:00,M001,Jhaomi,Nasik,7
2023-01-04 0:00:00,M002,Samson,Nasik,11
2023-01-04 0:00:00,M003,Mokia,Nasik,7
2023-01-04 0:00:00,M004,Hotorola,Nasik,11
2023-01-04 0:00:00,M005,2plus,Nasik,3
2023-01-04 0:00:00,B001,Harry putar,Nasik,40
2023-01-04 0:00:00,B002,4 states,Nasik,13
2023-01-04 0:00:00,B003,Shaktiman Returns,Nasik,23
2023-01-04 0:00:00,B004,Goli's Travel,Nasik,7
2023-01-04 0:00:00,B005,Story of Your Life,Nasik,18
2023-01-04 0:00:00,V001,Prince of Dholakpur,Nasik,0
2023-01-04 0:00:00,V002,Nario,Nasik,10
2023-01-04 0:00:00,V003,Pacman,Nasik,11
2023-01-04 0:00:00,V004,LTA Wise City,Nasik,107
2023-01-04 0:00:00,V005,HIFA 2023,Nasik,11
2023-01-04 0:00:00,S001,Abibas Football,Nasik,13
2023-01-04 0:00:00,S002,Rural Terrain Cycles,Nasik,3
2023-01-04 0:00:00,S003,Monex Badminton Rackets,Nasik,10
2023-01-04 0:00:00,S004,Yoga Mattress,Nasik,9
2023-01-04 0:00:00,S005,Rocky Gym Set,Nasik,18
2023-01-04 0:00:00,ME001,Pyllum Trimmers,Nasik,7
2023-01-04 0:00:00,ME002,Softcare Electric Toothbrush,Nasik,40
2023-01-04 0:00:00,ME003,Leg Messager,Nasik,7
2023-01-04 0:00:00,ME004,NoFat Weighing Scale,Nasik,8
2023-01-04 0:00:00,ME005,Screw Activity Watch,Nasik,6
2023-01-04 0:00:00,K001,SureIt Purifier,Nasik,16
2023-01-04 0:00:00,K002,Parrot Induction Stove,Nasik,7
2023-01-04 0:00:00,K003,Jalepenoware Tiffin,Nasik,28
2023-01-04 0:00:00,K004,Yamaka Rex 5000W Mixer Grinder,Nasik,8
2023-01-04 0:00:00,K005,Mr.Clean Dishwasher,Nasik,36
2023-01-04 0:00:00,H001,Blessing Atta 10kg pack,Nasik,99
2023-01-04 0:00:00,H002,Amazing CornFlakes,Nasik,2
2023-01-04 0:00:00,H003,Tata Yellow Label,Nasik,65
2023-01-04 0:00:00,H004,Descafe Gold Blend coffee,Nasik,139
2023-01-04 0:00:00,H005,Handmade Basmati Rice,Nasik,110
2023-01-04 0:00:00,P001,Podigree Dog Food,Nasik,41
2023-01-04 0:00:00,P002,Matty Dog Bed,Nasik,74
2023-01-04 0:00:00,P003,Park Range Pet Shampoo,Nasik,14
2023-01-04 0:00:00,P004,Old Mint Pet Shampoos,Nasik,36
2023-01-04 0:00:00,P005,Reflective Dog RainCoat,Nasik,0
2023-01-04 0:00:00,G001,Crafting Chandlar,Nasik,4
2023-01-04 0:00:00,G002,Desi Kurti,Nasik,38
2023-01-04 0:00:00,G003,Family Cake and Card Combo,Nasik,21
2023-01-04 0:00:00,G004,Exact Flower Vase,Nasik,39
2023-01-04 0:00:00,G005,Friends Dinner Set,Nasik,26
2023-01-05 0:00:00,F001,Prateek England,Nasik,82
2023-01-05 0:00:00,F002,Lucy Phillepe,Nasik,94
2023-01-05 0:00:00,F003,Badlands,Nasik,77
2023-01-05 0:00:00,F004,Allen Dolly,Nasik,41
2023-01-05 0:00:00,F005,Bucchi,Nasik,39
2023-01-05 0:00:00,M001,Jhaomi,Nasik,18
2023-01-05 0:00:00,M002,Samson,Nasik,10
2023-01-05 0:00:00,M003,Mokia,Nasik,14
2023-01-05 0:00:00,M004,Hotorola,Nasik,17
2023-01-05 0:00:00,M005,2plus,Nasik,2
2023-01-05 0:00:00,B001,Harry putar,Nasik,21
2023-01-05 0:00:00,B002,4 states,Nasik,45
2023-01-05 0:00:00,B003,Shaktiman Returns,Nasik,6
2023-01-05 0:00:00,B004,Goli's Travel,Nasik,4
2023-01-05 0:00:00,B005,Story of Your Life,Nasik,39
2023-01-05 0:00:00,V001,Prince of Dholakpur,Nasik,29
2023-01-05 0:00:00,V002,Nario,Nasik,28
